ds,y
2025-07-29 20:18:55,805
2025-07-29 20:19:00,817
2025-07-29 20:19:05,823
2025-07-29 20:19:10,825
2025-07-29 20:19:15,825
2025-07-29 20:19:20,817
2025-07-29 20:19:25,822
2025-07-29 20:19:30,822
2025-07-29 20:19:35,801
2025-07-29 20:19:40,800
2025-07-29 20:19:45,810
2025-07-29 20:19:50,848
2025-07-29 20:19:55,843
2025-07-29 20:20:00,822
2025-07-29 20:20:05,824
2025-07-29 20:20:10,824
2025-07-29 20:20:15,824
2025-07-29 20:20:20,821
2025-07-29 20:20:25,821
2025-07-29 20:20:30,821
2025-07-29 20:20:35,792
2025-07-29 20:20:40,783
2025-07-29 20:20:45,843
2025-07-29 20:20:50,847
2025-07-29 20:20:55,843
2025-07-29 20:21:01,848
2025-07-29 20:21:06,824
2025-07-29 20:21:11,802
2025-07-29 20:21:16,822
2025-07-29 20:21:21,844
2025-07-29 20:21:26,839
2025-07-29 20:21:31,822
2025-07-29 20:21:36,826
2025-07-29 20:21:41,816
2025-07-29 20:21:46,816
2025-07-29 20:21:51,806
2025-07-29 20:21:56,808
2025-07-29 20:22:02,836
2025-07-29 20:22:07,849
2025-07-29 20:22:12,822
2025-07-29 20:22:17,808
2025-07-29 20:22:22,827
2025-07-29 20:22:27,814
2025-07-29 20:22:32,822
2025-07-29 20:22:37,796
2025-07-29 20:22:42,774
2025-07-29 20:25:31,123
2025-07-29 20:25:34,124
2025-07-29 20:25:38,124
2025-07-29 20:25:43,120
2025-07-29 20:25:48,125
2025-07-29 20:25:53,125
2025-07-29 20:25:58,125
2025-07-29 20:26:03,126
2025-07-29 20:26:08,126
2025-07-29 20:26:13,124
2025-07-29 20:26:18,125
2025-07-29 20:26:23,125
2025-07-29 20:26:28,126
2025-07-29 20:26:33,126
2025-07-29 20:26:38,126
2025-07-29 20:26:43,125
2025-07-29 20:26:48,125
2025-07-29 20:26:53,127
2025-07-29 20:26:58,125
2025-07-29 20:27:03,126
2025-07-29 20:27:08,126
2025-07-29 20:27:14,126
2025-07-29 20:27:18,127
2025-07-29 20:27:24,126
2025-07-29 20:27:29,125
2025-07-29 20:27:34,125
2025-07-29 20:27:39,125
2025-07-29 20:27:44,125
2025-07-29 20:27:49,125
2025-07-29 20:27:54,125
2025-07-29 20:27:59,126
2025-07-29 20:28:04,125
2025-07-29 20:28:09,125
2025-07-29 20:28:14,125
2025-07-29 20:28:19,125
2025-07-29 20:28:24,125
2025-07-29 20:28:29,125
2025-07-29 20:28:34,125
2025-07-29 20:28:39,125
2025-07-29 20:28:44,125
2025-07-29 20:28:49,125
2025-07-29 20:28:54,127
2025-07-29 20:28:59,126
2025-07-29 20:29:04,126
2025-07-29 20:29:09,127
2025-07-29 20:29:14,125
2025-07-29 20:29:19,125
2025-07-29 20:29:24,125
2025-07-29 20:29:29,126
2025-07-29 20:29:34,125
2025-07-29 20:29:39,124
2025-07-29 20:29:44,125
2025-07-29 20:29:49,125
2025-07-29 20:29:54,124
2025-07-29 20:29:59,125
2025-07-29 20:30:04,125
2025-07-29 20:30:10,125
2025-07-29 20:30:15,125
2025-07-29 20:30:20,125
2025-07-29 20:30:25,125
2025-07-29 20:30:30,125
2025-07-29 20:30:35,125
2025-07-29 20:30:40,126
2025-07-29 20:30:45,125
2025-07-29 20:30:50,126
2025-07-29 20:30:55,126
2025-07-29 20:31:00,125
2025-07-29 20:31:05,126
2025-07-29 20:31:10,125
2025-07-29 20:31:15,126
2025-07-29 20:31:20,125
2025-07-29 20:31:25,125
2025-07-29 20:31:30,126
2025-07-29 20:31:35,125
2025-07-29 20:31:40,126
2025-07-29 20:31:45,126
2025-07-29 20:31:50,126
2025-07-29 20:31:55,126
2025-07-29 20:32:00,128
2025-07-29 20:32:05,126
2025-07-29 20:32:10,127
2025-07-29 20:32:15,125
2025-07-29 20:32:20,126
2025-07-29 20:32:25,125
2025-07-29 20:32:30,126
2025-07-29 20:32:36,125
2025-07-29 20:32:41,126
2025-07-29 20:32:46,127
2025-07-29 20:32:51,125
2025-07-29 20:32:56,126
2025-07-29 20:33:01,126
2025-07-29 20:33:07,126
2025-07-29 20:33:12,127
2025-07-29 20:33:17,126
2025-07-29 20:33:22,126
2025-07-29 20:33:27,126
2025-07-29 20:33:32,127
2025-07-29 20:33:37,127
2025-07-29 20:33:42,127
2025-07-29 20:33:47,126
2025-07-29 20:33:52,128
2025-07-29 20:33:57,127
2025-07-29 20:34:02,126
2025-07-29 20:34:07,126
2025-07-29 20:34:12,127
2025-07-29 20:34:17,126
2025-07-29 20:34:22,127
2025-07-29 20:34:27,125
2025-07-29 20:34:32,126
2025-07-29 20:34:37,126
2025-07-29 20:34:42,128
2025-07-29 20:34:47,126
2025-07-29 20:34:52,126
2025-07-29 20:34:57,125
2025-07-29 20:35:02,128
2025-07-29 20:35:07,126
2025-07-29 20:35:12,126
2025-07-29 20:35:17,126
2025-07-29 20:35:22,126
2025-07-29 20:35:27,127
2025-07-29 20:35:32,126
2025-07-29 20:35:37,126
2025-07-29 20:35:42,127
2025-07-29 20:35:47,125
2025-07-29 20:35:52,127
2025-07-29 20:35:57,126
2025-07-29 20:36:02,126
2025-07-29 20:36:08,126
2025-07-29 20:36:13,126
2025-07-29 20:36:18,126
2025-07-29 20:36:23,127
2025-07-29 20:36:28,125
2025-07-29 20:36:33,125
2025-07-29 20:36:38,126
2025-07-29 20:36:43,127
2025-07-29 20:36:48,125
2025-07-29 20:36:53,126
2025-07-29 20:36:58,126
2025-07-29 20:37:03,126
2025-07-29 20:37:08,126
2025-07-29 20:37:13,126
2025-07-29 20:37:18,126
2025-07-29 20:37:23,126
2025-07-29 20:37:28,128
2025-07-29 20:37:33,128
2025-07-29 20:37:38,128
2025-07-29 20:37:43,128
2025-07-29 20:37:48,126
2025-07-29 20:37:53,127
2025-07-29 20:37:58,128
2025-07-29 20:38:03,126
2025-07-29 20:38:08,126
2025-07-29 20:38:13,127
2025-07-29 20:38:18,128
2025-07-29 20:38:23,126
2025-07-29 20:38:28,127
2025-07-29 20:38:33,126
2025-07-29 20:38:38,127
2025-07-29 20:38:43,126
2025-07-29 20:38:48,127
2025-07-29 20:38:53,127
2025-07-29 20:38:58,128
2025-07-29 20:39:03,127
2025-07-29 20:39:08,127
2025-07-29 20:39:14,127
2025-07-29 20:39:18,128
2025-07-29 20:39:24,127
2025-07-29 20:39:29,126
2025-07-29 20:39:34,127
2025-07-29 20:39:39,127
2025-07-29 20:39:44,127
2025-07-29 20:39:49,128
2025-07-29 20:39:55,126
2025-07-29 20:40:00,126
2025-07-29 20:40:05,127
2025-07-29 20:40:10,127
2025-07-29 20:40:15,127
2025-07-29 20:40:20,128
2025-07-29 20:40:25,128
2025-07-29 20:40:30,127
2025-07-29 20:40:35,127
2025-07-29 20:40:40,127
2025-07-29 20:40:45,127
2025-07-29 20:40:50,128
2025-07-29 20:40:55,126
2025-07-29 20:41:00,126
2025-07-29 20:41:05,128
2025-07-29 20:41:10,127
2025-07-29 20:41:15,127
2025-07-29 20:41:20,127
2025-07-29 20:41:25,127
2025-07-29 20:41:30,126
2025-07-29 20:41:35,128
2025-07-29 20:41:40,127
2025-07-29 20:41:45,127
2025-07-29 20:41:50,127
2025-07-29 20:41:55,128
2025-07-29 20:42:00,128
2025-07-29 20:42:05,126
2025-07-29 20:42:10,126
2025-07-29 20:42:16,126
2025-07-29 20:42:20,127
2025-07-29 20:42:26,128
2025-07-29 20:42:31,126
2025-07-29 20:42:36,127
2025-07-29 20:42:41,127
2025-07-29 20:42:46,126
2025-07-29 20:42:51,128
2025-07-29 20:42:56,128
2025-07-29 20:43:01,128
2025-07-29 20:43:06,128
2025-07-29 20:43:11,128
2025-07-29 20:43:16,128
2025-07-29 20:43:21,127
2025-07-29 20:43:26,126
2025-07-29 20:43:31,127
2025-07-29 20:43:36,126
2025-07-29 20:43:41,126
2025-07-29 20:43:46,127
2025-07-29 20:43:51,127
2025-07-29 20:43:56,126
2025-07-29 20:44:01,127
2025-07-29 20:44:06,127
2025-07-29 20:44:11,127
2025-07-29 20:44:16,128
2025-07-29 20:44:21,127
2025-07-29 20:44:26,126
2025-07-29 20:44:31,126
2025-07-29 20:44:36,127
2025-07-29 20:44:41,127
2025-07-29 20:44:46,127
2025-07-29 20:44:51,126
2025-07-29 20:44:56,126
2025-07-29 20:45:01,126
2025-07-29 20:45:06,125
2025-07-29 20:45:11,125
2025-07-29 20:45:17,126
2025-07-29 20:45:22,125
2025-07-29 20:45:27,126
2025-07-29 20:45:32,126
2025-07-29 20:45:37,125
2025-07-29 20:45:42,125
2025-07-29 20:45:47,125
2025-07-29 20:45:52,125
2025-07-29 20:45:57,125
2025-07-29 20:46:02,125
2025-07-29 20:46:07,128
2025-07-29 20:46:12,125
2025-07-29 20:46:17,126
2025-07-29 20:46:22,126
2025-07-29 20:46:27,125
2025-07-29 21:05:43,126
2025-07-29 21:05:46,125
2025-07-29 21:05:49,125
2025-07-29 21:05:52,126
2025-07-29 21:05:55,125
2025-07-29 21:05:58,125
2025-07-29 21:06:01,125
2025-07-29 21:06:04,126
2025-07-29 21:06:07,125
2025-07-30 19:00:51,877
2025-07-30 19:00:54,98
2025-07-30 19:08:08,96
2025-07-30 19:10:49,98
2025-07-30 19:11:10,884
2025-07-30 19:11:16,104
2025-07-30 19:12:48,97
2025-07-30 19:12:52,880
2025-07-30 19:12:56,884
2025-07-30 19:13:23,98
2025-07-30 19:16:29,878
2025-07-30 19:16:34,884
2025-07-30 19:16:39,95
2025-07-30 19:16:44,878
2025-07-30 19:16:49,101
2025-07-30 19:16:54,881
2025-07-30 19:16:59,104
2025-07-30 19:17:04,887
2025-07-30 19:17:10,99
2025-07-30 19:17:15,883
2025-07-30 19:17:20,876
2025-07-30 19:17:25,103
2025-07-30 19:17:30,96
2025-07-30 19:17:35,97
2025-07-30 19:24:17,103
2025-07-30 19:24:20,882
2025-07-30 19:24:25,99
2025-07-30 19:24:30,102
2025-07-30 19:24:35,877
2025-07-30 19:24:40,97
2025-07-30 19:24:46,108
2025-07-30 19:24:51,105
2025-07-30 19:24:56,96
2025-07-30 19:25:38,1023
2025-07-30 19:25:41,1023
2025-07-30 19:25:46,1023
2025-07-30 19:25:51,1023
2025-07-30 19:25:56,1023
2025-07-30 19:26:01,1023
2025-07-30 19:26:06,1023
2025-07-30 19:26:12,1023
2025-07-30 19:26:17,1023
2025-07-30 19:26:22,1023
2025-07-30 19:26:27,1023
2025-07-30 19:26:32,1023
2025-07-30 19:26:37,1023
2025-07-30 19:26:42,1023
2025-07-30 19:26:47,1023
2025-07-30 19:26:52,1023
2025-07-30 19:26:57,1023
2025-07-30 19:27:02,1023
2025-07-30 19:27:07,1023
2025-07-30 19:27:12,1023
2025-07-30 19:27:17,1023
2025-07-30 19:27:22,1023
2025-07-30 19:27:27,1023
2025-07-30 19:27:32,1023
2025-07-30 19:27:37,1023
2025-07-30 19:27:43,1023
2025-07-30 19:27:48,1023
2025-07-30 19:27:53,1023
2025-07-30 19:27:58,1023
2025-07-30 19:28:03,1023
2025-07-30 19:28:08,1023
2025-07-30 19:28:13,1023
2025-07-30 19:28:18,1023
2025-07-30 19:28:23,1023
2025-07-30 19:28:28,1023
2025-07-30 19:28:33,1023
2025-07-30 19:28:38,1023
2025-07-30 19:28:43,1023
2025-07-30 19:28:48,1023
2025-07-30 19:28:53,1023
2025-07-30 19:28:58,1023
2025-07-30 19:29:04,1023
2025-07-30 19:29:08,1023
2025-07-30 19:29:14,1023
2025-07-30 19:29:19,1023
2025-07-30 19:29:24,1023
2025-07-30 19:29:29,1023
2025-07-30 19:29:34,1023
2025-07-30 19:29:39,1023
2025-07-30 19:29:44,1023
2025-07-30 19:29:49,1023
2025-07-30 19:29:54,1023
2025-07-30 19:29:59,1023
2025-07-30 19:30:04,1023
2025-07-30 19:30:09,1023
2025-07-30 19:38:37,1023
2025-07-30 19:38:42,1023
2025-07-30 19:38:47,1023
2025-07-30 19:38:52,1023
2025-07-30 19:38:57,1023
2025-07-30 19:39:02,1023
2025-07-30 19:39:09,1023
2025-07-30 19:39:13,1023
2025-07-30 19:39:19,1023
2025-07-30 19:39:24,1023
2025-07-30 19:39:29,1023
2025-07-30 19:39:34,1023
2025-07-30 19:39:39,1023
2025-07-30 19:39:44,1023
2025-07-30 19:39:49,1023
2025-07-30 19:39:54,1023
2025-07-30 19:39:59,1023
2025-07-30 19:40:04,1023
2025-07-30 19:40:09,1023
2025-07-30 19:40:14,1023
2025-07-30 19:40:19,1023
2025-07-30 19:40:24,1023
2025-07-30 19:40:29,1023
2025-07-30 19:40:34,1023
2025-07-30 19:40:39,1023
2025-07-30 19:40:44,1023
2025-07-30 19:40:49,1023
2025-07-30 19:40:54,1023
2025-07-30 19:40:59,1023
2025-07-30 19:41:04,1023
2025-07-30 19:41:09,1023
2025-07-30 19:41:14,1023
2025-07-30 19:41:19,1023
2025-07-30 19:41:24,1023
2025-07-30 19:41:29,1023
2025-07-30 19:41:34,1023
2025-07-30 19:41:39,1023
2025-07-30 19:41:44,1023
2025-07-30 19:41:49,1023
2025-07-30 19:41:54,1023
2025-07-30 19:42:00,1023
2025-07-30 19:42:05,1023
2025-07-30 19:42:10,1023
2025-07-30 19:42:15,1023
2025-07-30 19:42:20,1023
2025-07-30 19:42:25,1023
2025-07-30 19:42:30,1023
2025-07-30 19:42:35,1023
2025-07-30 19:42:40,1023
2025-07-30 19:42:45,1023
2025-07-30 19:42:50,1023
2025-07-30 19:42:55,1023
2025-07-30 19:43:00,1023
2025-07-30 19:43:05,1023
2025-07-30 19:43:10,1023
2025-07-30 19:43:15,1023
2025-07-30 19:43:20,1023
2025-07-30 19:43:25,1023
2025-07-30 19:43:30,1023
2025-07-30 19:43:35,1023
2025-07-30 19:43:40,1023
2025-07-30 19:50:05,1023
2025-07-30 19:50:08,1023
2025-07-30 19:50:14,1023
2025-07-30 19:50:19,1023
2025-07-30 19:50:24,1023
2025-07-30 19:50:29,1023
2025-07-30 19:50:34,1023
2025-07-30 19:50:39,1023
2025-07-30 19:50:44,1023
2025-07-30 19:50:49,1023
2025-07-30 19:50:54,1023
2025-07-30 19:50:59,1023
2025-07-30 19:51:04,1023
2025-07-30 19:51:09,1023
2025-07-30 19:51:14,1023
2025-07-30 19:51:19,1023
2025-07-30 19:51:24,1023
2025-07-30 19:51:29,1023
2025-07-30 19:51:34,1023
2025-07-30 19:51:39,1023
2025-07-30 19:51:44,1023
2025-07-30 19:51:49,1023
2025-07-30 19:51:54,1023
2025-07-30 19:51:59,1023
2025-07-30 19:52:04,1023
2025-07-30 19:52:09,1023
2025-07-30 19:52:14,1023
2025-07-30 19:52:19,1023
2025-07-30 19:52:24,1023
2025-07-30 19:52:29,1023
2025-07-30 19:52:34,1023
2025-07-30 19:52:39,1023
2025-07-30 19:52:44,1023
2025-07-30 19:52:49,1023
2025-07-30 19:52:54,1023
2025-07-30 19:52:59,1023
2025-07-30 19:53:04,1023
2025-07-30 19:53:10,1023
2025-07-30 19:53:14,1023
2025-07-30 19:53:20,1023
2025-07-30 19:53:25,1023
2025-07-30 19:53:30,1023
2025-07-30 19:53:35,1023
2025-07-30 19:53:40,1023
2025-07-30 19:53:45,1023
2025-07-30 19:53:50,1023
2025-07-30 19:53:55,1023
2025-07-30 19:54:00,1023
2025-07-30 19:54:05,1023
2025-07-30 19:54:10,1023
2025-07-30 19:54:15,1023
2025-07-30 19:54:20,1023
2025-07-30 19:54:25,1023
2025-07-30 19:54:30,1023
2025-07-30 19:54:36,1023
2025-07-30 19:54:41,1023
2025-07-30 19:54:46,1023
2025-07-30 19:54:51,1023
2025-07-30 19:54:56,1023
2025-07-30 19:55:01,1023
2025-07-30 19:55:06,1023
2025-07-30 19:55:11,1023
2025-07-30 19:55:16,1023
2025-07-30 19:55:21,1023
2025-07-30 19:55:26,1023
2025-07-30 19:55:31,1023
2025-07-30 19:55:36,1023
2025-07-30 19:55:41,1023
2025-07-30 19:55:46,1023
2025-07-30 19:55:51,1023
2025-07-30 19:55:56,1023
2025-07-30 19:56:01,1023
2025-07-30 19:56:06,1023
2025-07-30 19:56:12,1023
2025-07-30 19:56:16,1023
2025-07-30 19:56:22,1023
2025-07-30 19:56:27,1023
2025-07-30 19:56:32,1023
2025-07-30 19:56:37,1023
2025-07-30 19:56:42,1023
2025-07-30 19:56:47,1023
2025-07-30 19:56:52,1023
2025-07-30 19:56:57,1023
2025-07-30 19:57:02,1023
2025-07-30 19:57:07,1023
2025-07-30 19:57:12,1023
2025-07-30 19:57:17,1023
2025-07-30 19:57:22,1023
2025-07-30 19:57:27,1023
2025-07-30 19:57:32,1023
2025-07-30 19:57:37,1023
2025-07-30 19:57:42,1023
2025-07-30 19:57:47,1023
2025-07-30 19:57:52,1023
2025-07-30 19:57:57,817
2025-07-30 19:58:02,1023
2025-07-30 19:58:07,1023
2025-07-30 19:58:12,1023
2025-07-30 19:58:17,1023
2025-07-30 19:58:22,1023
2025-07-30 19:58:27,1023
2025-07-30 19:58:32,1023
2025-07-30 19:58:37,1023
2025-07-30 19:58:42,1023
2025-07-30 19:58:47,1023
2025-07-30 19:58:52,1023
2025-07-30 19:58:57,1023
2025-07-30 19:59:02,1023
2025-07-30 19:59:07,1023
2025-07-30 19:59:13,1023
2025-07-30 19:59:18,1023
2025-07-30 19:59:23,1023
2025-07-30 19:59:28,1023
2025-07-30 19:59:33,1023
2025-07-30 19:59:38,1023
2025-07-30 19:59:43,1023
2025-07-30 19:59:48,1023
2025-07-30 19:59:53,1023
2025-07-30 19:59:58,1023
2025-07-30 20:00:03,1023
2025-07-30 20:00:08,1023
2025-07-30 20:00:13,1023
2025-07-30 20:00:18,1023
2025-07-30 20:00:23,1023
2025-07-30 20:00:28,1023
2025-07-30 20:00:33,1023
2025-07-30 20:00:38,1023
2025-07-30 20:00:43,1023
2025-07-30 20:00:48,1023
2025-07-30 20:00:53,1023
2025-07-30 20:00:58,1023
2025-07-30 20:01:03,1023
2025-07-30 20:01:08,1023
2025-07-30 20:01:13,1023
2025-07-30 20:01:18,1023
2025-07-30 20:01:23,1023
2025-07-30 20:01:29,1023
2025-07-30 20:01:34,1023
2025-07-30 20:01:39,1023
2025-07-30 20:01:44,1023
2025-07-30 20:01:49,1023
2025-07-30 20:01:54,1023
2025-07-30 20:01:59,1023
2025-07-30 20:02:04,1023
2025-07-30 20:02:09,1023
2025-07-30 20:02:15,1023
2025-07-30 20:02:20,1023
2025-07-30 20:02:25,1023
2025-07-30 20:02:30,1023
2025-07-30 20:02:35,1023
2025-07-30 20:02:40,1023
2025-07-30 20:02:45,1023
2025-07-30 20:02:50,1023
2025-07-30 20:02:55,1023
2025-07-30 20:03:00,1023
2025-07-30 20:03:05,1023
2025-07-30 20:03:10,1023
2025-07-30 20:03:15,1023
2025-07-30 20:03:20,1023
2025-07-30 20:03:25,1023
2025-07-30 20:03:30,1023
2025-07-30 20:03:35,1023
2025-07-30 20:03:40,1023
2025-07-30 20:03:45,1023
2025-07-30 20:03:50,1023
2025-07-30 20:03:55,1023
2025-07-30 20:04:00,1023
2025-07-30 20:04:05,1023
2025-07-30 20:04:10,1023
2025-07-30 20:04:15,1023
2025-07-30 20:04:20,1023
2025-07-30 20:04:25,1023
2025-07-30 20:04:30,1023
2025-07-30 20:04:35,1023
2025-07-30 20:04:40,1023
2025-07-30 20:04:45,1023
2025-07-30 20:04:50,1023
2025-07-30 20:04:55,1023
2025-07-30 20:05:00,1023
2025-07-30 20:05:05,1023
2025-07-30 20:05:11,1023
2025-07-30 20:05:16,1023
2025-07-30 20:05:21,1023
2025-07-30 20:05:26,1023
2025-07-30 20:05:31,1023
2025-07-30 20:05:36,1023
2025-07-30 20:05:41,1023
2025-07-30 20:05:46,1023
2025-07-30 20:05:51,1023
2025-07-30 20:05:56,1023
2025-07-30 20:06:01,1023
2025-07-30 20:06:06,1023
2025-07-30 20:06:11,1023
2025-07-30 20:06:16,1023
2025-07-30 20:06:21,1023
2025-07-30 20:06:26,1023
2025-07-30 20:06:31,1023
2025-07-30 20:06:36,1023
2025-07-30 20:06:41,1023
2025-07-30 20:06:46,1023
2025-07-30 20:06:51,1023
2025-07-30 20:06:56,1023
2025-07-30 20:07:01,1023
2025-07-30 20:07:06,1023
2025-07-30 20:07:11,1023
2025-07-30 20:07:16,1023
2025-07-30 20:07:21,1023
2025-07-30 20:07:26,1023
2025-07-30 20:07:31,1023
2025-07-30 20:07:36,1023
2025-07-30 20:07:41,1023
2025-07-30 20:07:46,1023
2025-07-30 20:07:52,1023
2025-07-30 20:07:57,1023
2025-07-30 20:08:02,1023
2025-07-30 20:08:07,1023
2025-07-30 20:08:12,1023
2025-07-30 20:08:17,1023
2025-07-30 20:08:23,1023
2025-07-30 20:08:28,1023
2025-07-30 20:08:33,1023
2025-07-30 20:08:38,1023
2025-07-30 20:08:43,1023
2025-07-30 20:08:48,1023
2025-07-30 20:08:53,1023
2025-07-30 20:08:58,1023
2025-07-30 20:09:03,1023
2025-07-30 20:09:08,1023
2025-07-30 20:09:13,1023
2025-07-30 20:09:18,1023
2025-07-30 20:09:23,1023
2025-07-30 20:09:28,1023
2025-07-30 20:09:33,1023
2025-07-30 20:09:38,1023
2025-07-30 20:09:43,1023
2025-07-30 20:09:48,1023
2025-07-30 20:09:53,1023
2025-07-30 20:09:58,1023
2025-07-30 20:10:03,1023
2025-07-30 20:10:08,1023
2025-07-30 20:10:13,1023
2025-07-30 20:10:18,1023
2025-07-30 20:10:23,1023
2025-07-30 20:10:28,1023
2025-07-30 20:10:33,1023
2025-07-30 20:10:38,1023
2025-07-30 20:10:43,1023
2025-07-30 20:10:48,1023
2025-07-30 20:10:53,1023
2025-07-30 20:10:58,1023
2025-07-30 20:11:03,1023
2025-07-30 20:11:08,1023
2025-07-30 20:11:13,1023
2025-07-30 20:11:18,1023
2025-07-30 20:11:24,1023
2025-07-30 20:11:28,1023
2025-07-30 20:11:34,1023
2025-07-30 20:11:39,1023
2025-07-30 20:11:44,1023
2025-07-30 20:11:49,1023
2025-07-30 20:11:54,1023
2025-07-30 20:11:59,1023
2025-07-30 20:12:04,1023
2025-07-30 20:12:09,1023
2025-07-30 20:12:14,1023
2025-07-30 20:12:19,1023
2025-07-30 20:12:24,1023
2025-07-30 20:12:29,1023
2025-07-30 20:12:34,1023
2025-07-30 20:12:39,1023
2025-07-30 20:12:44,1023
2025-07-30 20:12:49,1023
2025-07-30 20:12:54,1023
2025-07-30 20:12:59,1023
2025-07-30 20:13:04,1023
2025-07-30 20:13:09,1023
2025-07-30 20:13:14,1023
2025-07-30 20:13:19,1023
2025-07-30 20:13:24,1023
2025-07-30 20:13:29,1023
2025-07-30 20:13:34,1023
2025-07-30 20:13:39,1023
2025-07-30 20:13:44,1023
2025-07-30 20:13:49,1023
2025-07-30 20:13:54,1023
2025-07-30 20:13:59,1023
2025-07-30 20:14:04,1023
2025-07-30 20:14:09,1023
